,Track_ID,Rank,Streams,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
189,0mjAU3yKR1QnXnHtjGJqTM,17930,1526167,0.156,https://api.spotify.com/v1/audio-analysis/0mjAU3yKR1QnXnHtjGJqTM,0.759,158900,0.605,0mjAU3yKR1QnXnHtjGJqTM,0.0,7,0.694,-7.737,1,0.0433,121.049,4,https://api.spotify.com/v1/tracks/0mjAU3yKR1QnXnHtjGJqTM,audio_features,spotify:track:0mjAU3yKR1QnXnHtjGJqTM,0.64
190,0nbXyq5TXYPCO7pr3N8S4I,9975,5813758,0.104,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,0.896,196653,0.586,0nbXyq5TXYPCO7pr3N8S4I,0.0,10,0.79,-6.687,0,0.0559,116.971,4,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,audio_features,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,0.642
191,0nnmA43aDEfmau2Vyo7b4g,327,11686,0.212,https://api.spotify.com/v1/audio-analysis/0nnmA43aDEfmau2Vyo7b4g,0.793,174747,0.668,0nnmA43aDEfmau2Vyo7b4g,5.73e-05,4,0.113,-5.644,0,0.131,77.516,4,https://api.spotify.com/v1/tracks/0nnmA43aDEfmau2Vyo7b4g,audio_features,spotify:track:0nnmA43aDEfmau2Vyo7b4g,0.349
192,0nxYyX5PIHJqF4VSb4CIFV,195,5525,0.0715,https://api.spotify.com/v1/audio-analysis/0nxYyX5PIHJqF4VSb4CIFV,0.469,164797,0.801,0nxYyX5PIHJqF4VSb4CIFV,0.0,5,0.49,-5.635,1,0.0834,124.068,4,https://api.spotify.com/v1/tracks/0nxYyX5PIHJqF4VSb4CIFV,audio_features,spotify:track:0nxYyX5PIHJqF4VSb4CIFV,0.425
193,0oB9964bp22Bmok0Dmxlzb,78,9858,0.0471,https://api.spotify.com/v1/audio-analysis/0oB9964bp22Bmok0Dmxlzb,0.658,199895,0.765,0oB9964bp22Bmok0Dmxlzb,1.02e-05,11,0.0936,-7.002,0,0.0469,119.974,4,https://api.spotify.com/v1/tracks/0oB9964bp22Bmok0Dmxlzb,audio_features,spotify:track:0oB9964bp22Bmok0Dmxlzb,0.222
194,0oFrTaO9UIgqu6MuzkFu7B,741,58150,0.176,https://api.spotify.com/v1/audio-analysis/0oFrTaO9UIgqu6MuzkFu7B,0.867,170667,0.643,0oFrTaO9UIgqu6MuzkFu7B,2.09e-06,9,0.11,-5.176,0,0.0881,134.92,4,https://api.spotify.com/v1/tracks/0oFrTaO9UIgqu6MuzkFu7B,audio_features,spotify:track:0oFrTaO9UIgqu6MuzkFu7B,0.49
195,0oHUBAmUVHjbMDNx0vNPi4,4111,302089,0.702,https://api.spotify.com/v1/audio-analysis/0oHUBAmUVHjbMDNx0vNPi4,0.811,183212,0.664,0oHUBAmUVHjbMDNx0vNPi4,0.00176,0,0.1,-7.273,1,0.0833,125.979,4,https://api.spotify.com/v1/tracks/0oHUBAmUVHjbMDNx0vNPi4,audio_features,spotify:track:0oHUBAmUVHjbMDNx0vNPi4,0.636
196,0oT9ElXYSxvnOOagP9efDq,118,8674,0.169,https://api.spotify.com/v1/audio-analysis/0oT9ElXYSxvnOOagP9efDq,0.896,212093,0.72,0oT9ElXYSxvnOOagP9efDq,0.0,0,0.252,-6.262,0,0.355,140.1,4,https://api.spotify.com/v1/tracks/0oT9ElXYSxvnOOagP9efDq,audio_features,spotify:track:0oT9ElXYSxvnOOagP9efDq,0.966
197,0oXPB8OSjvfeJNf3i2RQ50,152,6736,0.28,https://api.spotify.com/v1/audio-analysis/0oXPB8OSjvfeJNf3i2RQ50,0.751,202987,0.679,0oXPB8OSjvfeJNf3i2RQ50,0.0,0,0.096,-6.151,1,0.16,82.011,4,https://api.spotify.com/v1/tracks/0oXPB8OSjvfeJNf3i2RQ50,audio_features,spotify:track:0oXPB8OSjvfeJNf3i2RQ50,0.382
198,0ono6UCNVZ1XqOm6j78Blu,346,11060,0.0222,https://api.spotify.com/v1/audio-analysis/0ono6UCNVZ1XqOm6j78Blu,0.781,180221,0.762,0ono6UCNVZ1XqOm6j78Blu,0.0,10,0.121,-5.188,0,0.0626,110.042,4,https://api.spotify.com/v1/tracks/0ono6UCNVZ1XqOm6j78Blu,audio_features,spotify:track:0ono6UCNVZ1XqOm6j78Blu,0.86
199,0p3euGPg5LgFeQGC7bBFuR,4767,1306559,0.227,https://api.spotify.com/v1/audio-analysis/0p3euGPg5LgFeQGC7bBFuR,0.798,166173,0.527,0p3euGPg5LgFeQGC7bBFuR,3.82e-06,5,0.108,-7.671,0,0.0447,114.008,4,https://api.spotify.com/v1/tracks/0p3euGPg5LgFeQGC7bBFuR,audio_features,spotify:track:0p3euGPg5LgFeQGC7bBFuR,0.548
200,0pGC7cwCOakpvCFYiawNhM,75,11113,0.114,https://api.spotify.com/v1/audio-analysis/0pGC7cwCOakpvCFYiawNhM,0.896,237714,0.528,0pGC7cwCOakpvCFYiawNhM,0.000189,0,0.773,-5.981,0,0.0849,104.991,4,https://api.spotify.com/v1/tracks/0pGC7cwCOakpvCFYiawNhM,audio_features,spotify:track:0pGC7cwCOakpvCFYiawNhM,0.312
201,0pfKmmgIyFnuEEqUo5pkuk,240,19564,0.0102,https://api.spotify.com/v1/audio-analysis/0pfKmmgIyFnuEEqUo5pkuk,0.604,156922,0.872,0pfKmmgIyFnuEEqUo5pkuk,4.31e-05,10,0.0908,-6.325,0,0.325,121.47,5,https://api.spotify.com/v1/tracks/0pfKmmgIyFnuEEqUo5pkuk,audio_features,spotify:track:0pfKmmgIyFnuEEqUo5pkuk,0.717
202,0pk1hxhJLBSZZ5RKBhcwOa,106,9259,0.0373,https://api.spotify.com/v1/audio-analysis/0pk1hxhJLBSZZ5RKBhcwOa,0.808,250280,0.655,0pk1hxhJLBSZZ5RKBhcwOa,0.0,11,0.208,-7.34,0,0.139,116.029,4,https://api.spotify.com/v1/tracks/0pk1hxhJLBSZZ5RKBhcwOa,audio_features,spotify:track:0pk1hxhJLBSZZ5RKBhcwOa,0.56
203,0pqnGHJpmpxLKifKRmU6WP,26089,834539,0.0622,https://api.spotify.com/v1/audio-analysis/0pqnGHJpmpxLKifKRmU6WP,0.776,204347,0.78,0pqnGHJpmpxLKifKRmU6WP,0.0,10,0.081,-4.374,0,0.128,124.949,4,https://api.spotify.com/v1/tracks/0pqnGHJpmpxLKifKRmU6WP,audio_features,spotify:track:0pqnGHJpmpxLKifKRmU6WP,0.666
204,0psIeufUtT83Ot2dkLjQ0v,1676,59762,0.0696,https://api.spotify.com/v1/audio-analysis/0psIeufUtT83Ot2dkLjQ0v,0.624,188747,0.713,0psIeufUtT83Ot2dkLjQ0v,1.99e-06,6,0.084,-6.071,1,0.167,161.714,4,https://api.spotify.com/v1/tracks/0psIeufUtT83Ot2dkLjQ0v,audio_features,spotify:track:0psIeufUtT83Ot2dkLjQ0v,0.233
205,0q2vG0UVuy6ajjcpkQHdZM,1189,189213,0.0169,https://api.spotify.com/v1/audio-analysis/0q2vG0UVuy6ajjcpkQHdZM,0.852,216600,0.752,0q2vG0UVuy6ajjcpkQHdZM,0.0,1,0.394,-5.793,1,0.0597,89.95,4,https://api.spotify.com/v1/tracks/0q2vG0UVuy6ajjcpkQHdZM,audio_features,spotify:track:0q2vG0UVuy6ajjcpkQHdZM,0.389
206,0qARyMVNjA6q1uxxO3nofB,7271,315552,0.391,https://api.spotify.com/v1/audio-analysis/0qARyMVNjA6q1uxxO3nofB,0.885,204179,0.689,0qARyMVNjA6q1uxxO3nofB,0.0,11,0.129,-5.581,0,0.165,100.385,3,https://api.spotify.com/v1/tracks/0qARyMVNjA6q1uxxO3nofB,audio_features,spotify:track:0qARyMVNjA6q1uxxO3nofB,0.492
207,0qaWEvPkts34WF68r8Dzx9,18151,1028675,0.0149,https://api.spotify.com/v1/audio-analysis/0qaWEvPkts34WF68r8Dzx9,0.737,208474,0.828,0qaWEvPkts34WF68r8Dzx9,0.000583,11,0.0862,-4.711,1,0.0396,124.052,4,https://api.spotify.com/v1/tracks/0qaWEvPkts34WF68r8Dzx9,audio_features,spotify:track:0qaWEvPkts34WF68r8Dzx9,0.517
208,0rc8LVaR8KQ7WaHoSBQwcm,685,26462,0.185,https://api.spotify.com/v1/audio-analysis/0rc8LVaR8KQ7WaHoSBQwcm,0.749,193521,0.747,0rc8LVaR8KQ7WaHoSBQwcm,0.0,2,0.0877,-5.237,0,0.29,146.884,4,https://api.spotify.com/v1/tracks/0rc8LVaR8KQ7WaHoSBQwcm,audio_features,spotify:track:0rc8LVaR8KQ7WaHoSBQwcm,0.681
209,0rl7zpqNO7xPbe2CDvyoks,1617,236834,0.7,https://api.spotify.com/v1/audio-analysis/0rl7zpqNO7xPbe2CDvyoks,0.833,188307,0.632,0rl7zpqNO7xPbe2CDvyoks,0.0,5,0.125,-7.343,0,0.122,142.982,4,https://api.spotify.com/v1/tracks/0rl7zpqNO7xPbe2CDvyoks,audio_features,spotify:track:0rl7zpqNO7xPbe2CDvyoks,0.657
210,0rohJsT6NWsThpukt0Xxdc,424,21953,0.0841,https://api.spotify.com/v1/audio-analysis/0rohJsT6NWsThpukt0Xxdc,0.442,206279,0.619,0rohJsT6NWsThpukt0Xxdc,0.0,1,0.0889,-5.28,1,0.0321,128.318,4,https://api.spotify.com/v1/tracks/0rohJsT6NWsThpukt0Xxdc,audio_features,spotify:track:0rohJsT6NWsThpukt0Xxdc,0.382
211,0ros7xksydHb1p0qraQj0E,147,7420,0.448,https://api.spotify.com/v1/audio-analysis/0ros7xksydHb1p0qraQj0E,0.635,214546,0.61,0ros7xksydHb1p0qraQj0E,0.0,0,0.181,-7.028,0,0.0473,155.026,4,https://api.spotify.com/v1/tracks/0ros7xksydHb1p0qraQj0E,audio_features,spotify:track:0ros7xksydHb1p0qraQj0E,0.242
212,0rqY8g1Y1zaA4YwU6vhBQg,2272,931426,0.0665,https://api.spotify.com/v1/audio-analysis/0rqY8g1Y1zaA4YwU6vhBQg,0.534,193017,0.565,0rqY8g1Y1zaA4YwU6vhBQg,0.0035,1,0.111,-7.536,0,0.295,194.032,4,https://api.spotify.com/v1/tracks/0rqY8g1Y1zaA4YwU6vhBQg,audio_features,spotify:track:0rqY8g1Y1zaA4YwU6vhBQg,0.496
213,0sAJijgwhe74dXgLbfnKOS,298,14201,0.296,https://api.spotify.com/v1/audio-analysis/0sAJijgwhe74dXgLbfnKOS,0.616,153667,0.68,0sAJijgwhe74dXgLbfnKOS,2.19e-06,5,0.157,-6.39,0,0.491,82.889,4,https://api.spotify.com/v1/tracks/0sAJijgwhe74dXgLbfnKOS,audio_features,spotify:track:0sAJijgwhe74dXgLbfnKOS,0.777
214,0sf12qNH5qcw8qpgymFOqD,218,3260535,0.00147,https://api.spotify.com/v1/audio-analysis/0sf12qNH5qcw8qpgymFOqD,0.513,201573,0.796,0sf12qNH5qcw8qpgymFOqD,0.000209,1,0.0938,-4.075,1,0.0629,171.017,4,https://api.spotify.com/v1/tracks/0sf12qNH5qcw8qpgymFOqD,audio_features,spotify:track:0sf12qNH5qcw8qpgymFOqD,0.345
215,0sxOvL2n1ElLebIJwGYEaj,219,20281,0.00224,https://api.spotify.com/v1/audio-analysis/0sxOvL2n1ElLebIJwGYEaj,0.59,165108,0.521,0sxOvL2n1ElLebIJwGYEaj,0.0117,1,0.0766,-9.804,1,0.311,93.014,4,https://api.spotify.com/v1/tracks/0sxOvL2n1ElLebIJwGYEaj,audio_features,spotify:track:0sxOvL2n1ElLebIJwGYEaj,0.553
216,0t1kP63rueHleOhQkYSXFY,775,254267,0.0112,https://api.spotify.com/v1/audio-analysis/0t1kP63rueHleOhQkYSXFY,0.746,199054,0.765,0t1kP63rueHleOhQkYSXFY,0.0,6,0.0936,-4.41,0,0.0993,114.044,4,https://api.spotify.com/v1/tracks/0t1kP63rueHleOhQkYSXFY,audio_features,spotify:track:0t1kP63rueHleOhQkYSXFY,0.737
217,0tgVpDi06FyKpA1z0VMD4v,11610,339537,0.163,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,0.599,263400,0.448,0tgVpDi06FyKpA1z0VMD4v,0.0,8,0.106,-6.312,1,0.0232,95.05,3,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,audio_features,spotify:track:0tgVpDi06FyKpA1z0VMD4v,0.168
218,0tkLWl3McmxUhh72cdCdT1,144,7266,0.592,https://api.spotify.com/v1/audio-analysis/0tkLWl3McmxUhh72cdCdT1,0.775,160096,0.552,0tkLWl3McmxUhh72cdCdT1,5.95e-06,4,0.107,-7.098,0,0.0721,103.969,4,https://api.spotify.com/v1/tracks/0tkLWl3McmxUhh72cdCdT1,audio_features,spotify:track:0tkLWl3McmxUhh72cdCdT1,0.184
219,0tuTJkQ3kiJZBz82RGNeA6,153,6709,0.319,https://api.spotify.com/v1/audio-analysis/0tuTJkQ3kiJZBz82RGNeA6,0.807,121987,0.832,0tuTJkQ3kiJZBz82RGNeA6,1.76e-06,5,0.327,-5.275,1,0.269,105.054,4,https://api.spotify.com/v1/tracks/0tuTJkQ3kiJZBz82RGNeA6,audio_features,spotify:track:0tuTJkQ3kiJZBz82RGNeA6,0.407
220,0u2P5u6lvoDfwTYjAADbn4,26078,2092706,0.934,https://api.spotify.com/v1/audio-analysis/0u2P5u6lvoDfwTYjAADbn4,0.351,200186,0.296,0u2P5u6lvoDfwTYjAADbn4,0.0,4,0.095,-10.109,0,0.0333,115.284,4,https://api.spotify.com/v1/tracks/0u2P5u6lvoDfwTYjAADbn4,audio_features,spotify:track:0u2P5u6lvoDfwTYjAADbn4,0.12
221,0uI7yAKUf52Cn7y3sYyjiX,20771,785201,0.223,https://api.spotify.com/v1/audio-analysis/0uI7yAKUf52Cn7y3sYyjiX,0.815,177667,0.518,0uI7yAKUf52Cn7y3sYyjiX,0.0,7,0.104,-6.594,0,0.0897,151.891,4,https://api.spotify.com/v1/tracks/0uI7yAKUf52Cn7y3sYyjiX,audio_features,spotify:track:0uI7yAKUf52Cn7y3sYyjiX,0.877
222,0uUNN1nSoUx1A4fkDCWDQ7,7842,234855,0.0737,https://api.spotify.com/v1/audio-analysis/0uUNN1nSoUx1A4fkDCWDQ7,0.682,183027,0.656,0uUNN1nSoUx1A4fkDCWDQ7,0.0,6,0.353,-4.67,1,0.0435,130.089,4,https://api.spotify.com/v1/tracks/0uUNN1nSoUx1A4fkDCWDQ7,audio_features,spotify:track:0uUNN1nSoUx1A4fkDCWDQ7,0.607
223,0ucEyG8AH7212ESdvVjMci,160,6968,0.195,https://api.spotify.com/v1/audio-analysis/0ucEyG8AH7212ESdvVjMci,0.965,205453,0.782,0ucEyG8AH7212ESdvVjMci,0.0,7,0.157,-4.989,0,0.0439,133.013,4,https://api.spotify.com/v1/tracks/0ucEyG8AH7212ESdvVjMci,audio_features,spotify:track:0ucEyG8AH7212ESdvVjMci,0.937
224,0ui2kVwPZKHaZxGhdIzBrp,2686,269647,0.195,https://api.spotify.com/v1/audio-analysis/0ui2kVwPZKHaZxGhdIzBrp,0.73,203827,0.718,0ui2kVwPZKHaZxGhdIzBrp,0.00203,7,0.113,-5.514,0,0.109,116.105,4,https://api.spotify.com/v1/tracks/0ui2kVwPZKHaZxGhdIzBrp,audio_features,spotify:track:0ui2kVwPZKHaZxGhdIzBrp,0.202
225,0v1x6rN6JHRapa03JElljE,299,167207,0.0112,https://api.spotify.com/v1/audio-analysis/0v1x6rN6JHRapa03JElljE,0.746,199054,0.765,0v1x6rN6JHRapa03JElljE,0.0,6,0.0936,-4.41,0,0.0993,114.044,4,https://api.spotify.com/v1/tracks/0v1x6rN6JHRapa03JElljE,audio_features,spotify:track:0v1x6rN6JHRapa03JElljE,0.737
226,0vWUhCPxpJOJR5urYbZypB,1020,37221,0.0968,https://api.spotify.com/v1/audio-analysis/0vWUhCPxpJOJR5urYbZypB,0.69,195658,0.813,0vWUhCPxpJOJR5urYbZypB,0.000324,11,0.109,-5.084,0,0.0997,108.078,4,https://api.spotify.com/v1/tracks/0vWUhCPxpJOJR5urYbZypB,audio_features,spotify:track:0vWUhCPxpJOJR5urYbZypB,0.704
227,0vetigm1cKD8YvB37KCSHu,366,12580,0.168,https://api.spotify.com/v1/audio-analysis/0vetigm1cKD8YvB37KCSHu,0.898,173773,0.645,0vetigm1cKD8YvB37KCSHu,0.0,3,0.0748,-7.1,1,0.287,130.031,4,https://api.spotify.com/v1/tracks/0vetigm1cKD8YvB37KCSHu,audio_features,spotify:track:0vetigm1cKD8YvB37KCSHu,0.661
228,0wUC6Pc1BCRJc1aXbF7yxp,389,96331,0.15,https://api.spotify.com/v1/audio-analysis/0wUC6Pc1BCRJc1aXbF7yxp,0.804,278560,0.605,0wUC6Pc1BCRJc1aXbF7yxp,9.02e-05,11,0.238,-8.373,1,0.245,138.064,4,https://api.spotify.com/v1/tracks/0wUC6Pc1BCRJc1aXbF7yxp,audio_features,spotify:track:0wUC6Pc1BCRJc1aXbF7yxp,0.563
229,0wYOlCybpxFc2azWLyYj0S,722,22600,0.00667,https://api.spotify.com/v1/audio-analysis/0wYOlCybpxFc2azWLyYj0S,0.839,159955,0.683,0wYOlCybpxFc2azWLyYj0S,0.0,10,0.241,-9.232,0,0.165,120.003,4,https://api.spotify.com/v1/tracks/0wYOlCybpxFc2azWLyYj0S,audio_features,spotify:track:0wYOlCybpxFc2azWLyYj0S,0.522
230,0wsfdPl7p3yKjQBmHQsaDn,197,5852,0.115,https://api.spotify.com/v1/audio-analysis/0wsfdPl7p3yKjQBmHQsaDn,0.664,179759,0.743,0wsfdPl7p3yKjQBmHQsaDn,0.0,5,0.34,-7.114,1,0.206,161.885,4,https://api.spotify.com/v1/tracks/0wsfdPl7p3yKjQBmHQsaDn,audio_features,spotify:track:0wsfdPl7p3yKjQBmHQsaDn,0.534
231,0x8nGiYVoJDABQ35xl1921,169,7417,0.0318,https://api.spotify.com/v1/audio-analysis/0x8nGiYVoJDABQ35xl1921,0.786,189520,0.73,0x8nGiYVoJDABQ35xl1921,0.00813,9,0.104,-5.789,1,0.263,102.007,4,https://api.spotify.com/v1/tracks/0x8nGiYVoJDABQ35xl1921,audio_features,spotify:track:0x8nGiYVoJDABQ35xl1921,0.443
232,0xEW9gPv5wNuS84pXGG3lc,4615,298944,0.464,https://api.spotify.com/v1/audio-analysis/0xEW9gPv5wNuS84pXGG3lc,0.619,156722,0.453,0xEW9gPv5wNuS84pXGG3lc,0.0,5,0.149,-7.697,1,0.0264,96.021,4,https://api.spotify.com/v1/tracks/0xEW9gPv5wNuS84pXGG3lc,audio_features,spotify:track:0xEW9gPv5wNuS84pXGG3lc,0.217
233,0xPhH6xjOfgA8AR17Ohjll,685,49225,0.137,https://api.spotify.com/v1/audio-analysis/0xPhH6xjOfgA8AR17Ohjll,0.504,152000,0.746,0xPhH6xjOfgA8AR17Ohjll,0.0,1,0.117,-5.264,0,0.452,59.768,3,https://api.spotify.com/v1/tracks/0xPhH6xjOfgA8AR17Ohjll,audio_features,spotify:track:0xPhH6xjOfgA8AR17Ohjll,0.506
234,0y7Ao3CVJsyKFmqdjutiIF,1221,93183,0.0217,https://api.spotify.com/v1/audio-analysis/0y7Ao3CVJsyKFmqdjutiIF,0.89,158240,0.455,0y7Ao3CVJsyKFmqdjutiIF,0.0058,0,0.11,-9.0,1,0.255,148.009,4,https://api.spotify.com/v1/tracks/0y7Ao3CVJsyKFmqdjutiIF,audio_features,spotify:track:0y7Ao3CVJsyKFmqdjutiIF,0.313
235,0y8mJFmm4ogCHnfe0oTuT6,35,235970,0.224,https://api.spotify.com/v1/audio-analysis/0y8mJFmm4ogCHnfe0oTuT6,0.803,182931,0.469,0y8mJFmm4ogCHnfe0oTuT6,0.0642,1,0.0951,-10.938,1,0.287,104.879,4,https://api.spotify.com/v1/tracks/0y8mJFmm4ogCHnfe0oTuT6,audio_features,spotify:track:0y8mJFmm4ogCHnfe0oTuT6,0.213
236,0ycFQvBTfuo1LCdG0HhszL,175,7161,0.00575,https://api.spotify.com/v1/audio-analysis/0ycFQvBTfuo1LCdG0HhszL,0.862,186613,0.4,0ycFQvBTfuo1LCdG0HhszL,7.49e-06,4,0.123,-7.486,1,0.0736,122.963,4,https://api.spotify.com/v1/tracks/0ycFQvBTfuo1LCdG0HhszL,audio_features,spotify:track:0ycFQvBTfuo1LCdG0HhszL,0.596
237,0zmXUu2BMdAfWLrs0QKF6o,734,59795,0.0594,https://api.spotify.com/v1/audio-analysis/0zmXUu2BMdAfWLrs0QKF6o,0.68,171067,0.6,0zmXUu2BMdAfWLrs0QKF6o,0.546,1,0.115,-7.578,1,0.0794,180.002,4,https://api.spotify.com/v1/tracks/0zmXUu2BMdAfWLrs0QKF6o,audio_features,spotify:track:0zmXUu2BMdAfWLrs0QKF6o,0.223
238,0zzVTGyRrWpQu8Fr28NRAv,901,54616,0.0172,https://api.spotify.com/v1/audio-analysis/0zzVTGyRrWpQu8Fr28NRAv,0.743,159863,0.837,0zzVTGyRrWpQu8Fr28NRAv,0.0,1,0.0743,-5.025,0,0.0649,103.072,4,https://api.spotify.com/v1/tracks/0zzVTGyRrWpQu8Fr28NRAv,audio_features,spotify:track:0zzVTGyRrWpQu8Fr28NRAv,0.263
239,0zzsyWc45eUcSjw4FNHxeN,155,7831,0.158,https://api.spotify.com/v1/audio-analysis/0zzsyWc45eUcSjw4FNHxeN,0.642,244880,0.792,0zzsyWc45eUcSjw4FNHxeN,9.84e-06,0,0.68,-5.746,0,0.0488,122.965,4,https://api.spotify.com/v1/tracks/0zzsyWc45eUcSjw4FNHxeN,audio_features,spotify:track:0zzsyWc45eUcSjw4FNHxeN,0.0903
240,10UipNaUa43uGsMnBOcCOK,984,62346,0.469,https://api.spotify.com/v1/audio-analysis/10UipNaUa43uGsMnBOcCOK,0.69,189987,0.639,10UipNaUa43uGsMnBOcCOK,0.0,4,0.104,-5.914,0,0.0753,141.987,4,https://api.spotify.com/v1/tracks/10UipNaUa43uGsMnBOcCOK,audio_features,spotify:track:10UipNaUa43uGsMnBOcCOK,0.0684
241,10luKmtlbA2PO8tH3kurlJ,1506,116205,0.0695,https://api.spotify.com/v1/audio-analysis/10luKmtlbA2PO8tH3kurlJ,0.901,169707,0.65,10luKmtlbA2PO8tH3kurlJ,4.39e-05,10,0.0867,-6.766,1,0.16,120.022,4,https://api.spotify.com/v1/tracks/10luKmtlbA2PO8tH3kurlJ,audio_features,spotify:track:10luKmtlbA2PO8tH3kurlJ,0.458
242,10rwyGbKAWZ8JZbL7uHl28,88,9601,0.835,https://api.spotify.com/v1/audio-analysis/10rwyGbKAWZ8JZbL7uHl28,0.487,157766,0.398,10rwyGbKAWZ8JZbL7uHl28,0.0,1,0.12,-9.901,0,0.0697,149.367,4,https://api.spotify.com/v1/tracks/10rwyGbKAWZ8JZbL7uHl28,audio_features,spotify:track:10rwyGbKAWZ8JZbL7uHl28,0.905
243,113PlnpZbHd3WIqeYjhZWv,187,6177,0.586,https://api.spotify.com/v1/audio-analysis/113PlnpZbHd3WIqeYjhZWv,0.813,217773,0.764,113PlnpZbHd3WIqeYjhZWv,0.0,8,0.253,-3.39,0,0.105,100.047,4,https://api.spotify.com/v1/tracks/113PlnpZbHd3WIqeYjhZWv,audio_features,spotify:track:113PlnpZbHd3WIqeYjhZWv,0.429
244,115DMiJM5Pes4brNvBGlAM,782,78744,0.143,https://api.spotify.com/v1/audio-analysis/115DMiJM5Pes4brNvBGlAM,0.714,172440,0.648,115DMiJM5Pes4brNvBGlAM,0.0,8,0.121,-7.347,1,0.308,91.944,4,https://api.spotify.com/v1/tracks/115DMiJM5Pes4brNvBGlAM,audio_features,spotify:track:115DMiJM5Pes4brNvBGlAM,0.38
245,1194zYf7UfSXP4omxVTmPa,313,11826,0.106,https://api.spotify.com/v1/audio-analysis/1194zYf7UfSXP4omxVTmPa,0.771,169000,0.711,1194zYf7UfSXP4omxVTmPa,1.96e-05,11,0.0643,-5.46,0,0.0932,167.97,4,https://api.spotify.com/v1/tracks/1194zYf7UfSXP4omxVTmPa,audio_features,spotify:track:1194zYf7UfSXP4omxVTmPa,0.832
246,11Ey4yJVeWEsA73KjACkVY,164,6762,0.565,https://api.spotify.com/v1/audio-analysis/11Ey4yJVeWEsA73KjACkVY,0.873,148776,0.51,11Ey4yJVeWEsA73KjACkVY,3.13e-06,3,0.0738,-5.35,0,0.0661,110.953,4,https://api.spotify.com/v1/tracks/11Ey4yJVeWEsA73KjACkVY,audio_features,spotify:track:11Ey4yJVeWEsA73KjACkVY,0.871
247,11LguGpEjOklkNQr70nrHQ,133,7952,0.0614,https://api.spotify.com/v1/audio-analysis/11LguGpEjOklkNQr70nrHQ,0.664,305847,0.734,11LguGpEjOklkNQr70nrHQ,0.725,6,0.126,-5.848,1,0.0462,97.997,4,https://api.spotify.com/v1/tracks/11LguGpEjOklkNQr70nrHQ,audio_features,spotify:track:11LguGpEjOklkNQr70nrHQ,0.864
248,11Mq1tJwmFOig3BXxjqcQr,2662,238818,0.628,https://api.spotify.com/v1/audio-analysis/11Mq1tJwmFOig3BXxjqcQr,0.859,212840,0.805,11Mq1tJwmFOig3BXxjqcQr,3.58e-05,2,0.0995,-6.734,0,0.0446,136.037,4,https://api.spotify.com/v1/tracks/11Mq1tJwmFOig3BXxjqcQr,audio_features,spotify:track:11Mq1tJwmFOig3BXxjqcQr,0.788
249,11OwAR3GlBj9E35Cznf7Lj,310,13505,0.132,https://api.spotify.com/v1/audio-analysis/11OwAR3GlBj9E35Cznf7Lj,0.695,192172,0.573,11OwAR3GlBj9E35Cznf7Lj,0.000137,10,0.156,-8.882,1,0.167,100.031,4,https://api.spotify.com/v1/tracks/11OwAR3GlBj9E35Cznf7Lj,audio_features,spotify:track:11OwAR3GlBj9E35Cznf7Lj,0.38
250,11Txm6v3p3x6GKqQ6nMesf,763,96322,0.0283,https://api.spotify.com/v1/audio-analysis/11Txm6v3p3x6GKqQ6nMesf,0.687,183405,0.84,11Txm6v3p3x6GKqQ6nMesf,1.38e-06,2,0.082,-4.9,1,0.22,195.046,3,https://api.spotify.com/v1/tracks/11Txm6v3p3x6GKqQ6nMesf,audio_features,spotify:track:11Txm6v3p3x6GKqQ6nMesf,0.408
251,11U6xqWMDdyDE0YWV8M5mO,620,86111,0.29,https://api.spotify.com/v1/audio-analysis/11U6xqWMDdyDE0YWV8M5mO,0.828,153119,0.639,11U6xqWMDdyDE0YWV8M5mO,0.0,4,0.0963,-7.269,0,0.341,81.97,4,https://api.spotify.com/v1/tracks/11U6xqWMDdyDE0YWV8M5mO,audio_features,spotify:track:11U6xqWMDdyDE0YWV8M5mO,0.625
252,11VApNQCWLJdzxWrlmwzUa,2379,197584,0.119,https://api.spotify.com/v1/audio-analysis/11VApNQCWLJdzxWrlmwzUa,0.856,206221,0.641,11VApNQCWLJdzxWrlmwzUa,4.97e-06,11,0.427,-4.64,0,0.204,111.004,4,https://api.spotify.com/v1/tracks/11VApNQCWLJdzxWrlmwzUa,audio_features,spotify:track:11VApNQCWLJdzxWrlmwzUa,0.745
253,11zXK9IIOfmkGJ7BszBiEi,372,11302,0.877,https://api.spotify.com/v1/audio-analysis/11zXK9IIOfmkGJ7BszBiEi,0.708,172101,0.11,11zXK9IIOfmkGJ7BszBiEi,0.864,8,0.128,-16.887,1,0.0425,99.973,4,https://api.spotify.com/v1/tracks/11zXK9IIOfmkGJ7BszBiEi,audio_features,spotify:track:11zXK9IIOfmkGJ7BszBiEi,0.319
